1986	14	国生さゆり	バレンタイン・キッス	0.82
1986	15	Kuwata Band	MERRY X'MAS IN SUMMER	-0.42
1986	16	TUBE	シーズン・イン・ザ・サン	0.48
1986	17	うしろゆびさされ組	バナナの涙	-0.2
1986	18	1986 OMEGA TRIBE	君は1000%	0.78
1986	19	斉藤由貴	悲しみよこんにちは	0.71
1986	20	小林旭	熱き心に	0.63
1986	21	小泉今日子	なんてったってアイドル	0.85
1986	22	新田恵利	恋のロープをほどかないで	0.75
1986	23	おニャン子クラブ	じゃあね	-0.15
1986	24	吉沢秋絵	季節はずれの恋	-0.42
1986	25	中森明菜	Fin	-0.45
1986	26	少年隊	デカメロン伝説	0.82
1986	27	椎名恵	今夜はANGEL	0.45
1986	28	C-C-B	空想Kiss	-0.28
1986	29	国生さゆり	夏を待てない	0.66
1986	30	レベッカ	フレンズ	-0.32
1987	01	瀬川瑛子	命くれない	0.42
1987	02	中森明菜	TANGO NOIR	-0.38
1987	03	吉幾三	雪國	-0.45
1987	04	光GENJI	STAR LIGHT	0.72
1987	05	松田聖子	Strawberry Time	0.94
1987	06	中森明菜	難破船	-0.88
1987	07	中森明菜	Blonde	0.27
1987	08	尾形大作	無錫旅情	-0.62
1987	09	五木ひろし	追憶	-0.63
1987	10	少年隊	君だけに	0.66
1987	11	小泉今日子	木枯しに抱かれて	-0.7
1987	12	長渕剛	ろくなもんじゃねえ	-0.73
1987	14	南野陽子	楽園のDoor	0.45
1987	15	チェッカーズ	I Love you, SAYONARA	-0.45
1987	16	少年隊	stripe blue	0.78
1987	17	中山美穂	WAKU WAKUさせて	0.73
1987	18	南野陽子	話しかけたかった	-0.65
1987	19	少年隊	バラードのように眠れ	-0.22
1987	20	BOφWY	MARIONETTE	-0.71
1987	22	TM NETWORK	Get Wild	0.45
1987	25	チェッカーズ	WANDERER	-0.73
1987	26	本田美奈子	Oneway Generation	-0.27
1987	27	堀内孝雄	愛しき日々	-0.42
1987	28	南野陽子	パンドラの恋人	0.58
1987	29	森川由加里	SHOW ME	0.45
1987	30	石原裕次郎	北の旅人	-0.75
1988	01	光GENJI	パラダイス銀河	0.25
1988	02	光GENJI	ガラスの十代	-0.35
1988	03	光GENJI	Diamondハリケーン	0.73
1988	04	男闘呼組	DayBreak	0.78
1988	05	長渕剛	乾杯	0.78
1988	07	光GENJI	剣の舞	0.78
1988	08	氷室京介	ANGEL	0.58
1988	09	中山美穂	人魚姫	-0.22
